COUNTY,STATE,POPULATION,DATE
Tillamook County, Oregon,26690,2017-07-01
Umatilla County, Oregon,76985,2017-07-01
Union County, Oregon,26222,2017-07-01
Wallowa County, Oregon,7051,2017-07-01
Chesterfield County, South Carolina,45948,2017-07-01
Clarendon County, South Carolina,34057,2017-07-01
Colleton County, South Carolina,37611,2017-07-01
Darlington County, South Carolina,67265,2017-07-01
Dillon County, South Carolina,30666,2017-07-01
Dorchester County, South Carolina,156456,2017-07-01
Bedford County, Tennessee,48117,2017-07-01
Benton County, Tennessee,15986,2017-07-01
Bledsoe County, Tennessee,14717,2017-07-01
Blount County, Tennessee,129929,2017-07-01
Bradley County, Tennessee,105560,2017-07-01
Campbell County, Tennessee,39648,2017-07-01
Cannon County, Tennessee,14216,2017-07-01
Archer County, Texas,8809,2017-07-01
Armstrong County, Texas,1879,2017-07-01
Atascosa County, Texas,48981,2017-07-01
Austin County, Texas,29786,2017-07-01
Bailey County, Texas,7077,2017-07-01
Bandera County, Texas,22351,2017-07-01
Bastrop County, Texas,84761,2017-07-01
Wasco County, Oregon,26437,2017-07-01
Washington County, Oregon,588957,2017-07-01
Wheeler County, Oregon,1357,2017-07-01
Yamhill County, Oregon,105722,2017-07-01
Adams County, Pennsylvania,102336,2017-07-01
Allegheny County, Pennsylvania,1223048,2017-07-01
Edgefield County, South Carolina,26693,2017-07-01
Fairfield County, South Carolina,22607,2017-07-01
Florence County, South Carolina,138566,2017-07-01
Georgetown County, South Carolina,61607,2017-07-01
Greenville County, South Carolina,506837,2017-07-01
Greenwood County, South Carolina,70355,2017-07-01
Carroll County, Tennessee,27860,2017-07-01
Carter County, Tennessee,56488,2017-07-01
Cheatham County, Tennessee,40330,2017-07-01
Chester County, Tennessee,17119,2017-07-01
Claiborne County, Tennessee,31609,2017-07-01
Clay County, Tennessee,7703,2017-07-01
Baylor County, Texas,3581,2017-07-01
Bee County, Texas,32563,2017-07-01
Bell County, Texas,347833,2017-07-01
Bexar County, Texas,1958578,2017-07-01
Blanco County, Texas,11626,2017-07-01
Borden County, Texas,673,2017-07-01
Armstrong County, Pennsylvania,65642,2017-07-01
Beaver County, Pennsylvania,166140,2017-07-01
Bedford County, Pennsylvania,48480,2017-07-01
Berks County, Pennsylvania,417854,2017-07-01
Blair County, Pennsylvania,123457,2017-07-01
Bradford County, Pennsylvania,60853,2017-07-01
Hampton County, South Carolina,19602,2017-07-01
Horry County, South Carolina,333268,2017-07-01
Jasper County, South Carolina,28458,2017-07-01
Kershaw County, South Carolina,65036,2017-07-01
Lancaster County, South Carolina,92550,2017-07-01
Laurens County, South Carolina,66848,2017-07-01
Cocke County, Tennessee,35556,2017-07-01
Coffee County, Tennessee,55034,2017-07-01
Crockett County, Tennessee,14473,2017-07-01
Cumberland County, Tennessee,59078,2017-07-01
Davidson County, Tennessee,691243,2017-07-01
Decatur County, Tennessee,11751,2017-07-01
Bosque County, Texas,18326,2017-07-01
Bowie County, Texas,94012,2017-07-01
Brazoria County, Texas,362457,2017-07-01
Brazos County, Texas,222830,2017-07-01
Brewster County, Texas,9337,2017-07-01
Briscoe County, Texas,1528,2017-07-01
Bucks County, Pennsylvania,628341,2017-07-01
Butler County, Pennsylvania,187108,2017-07-01
Cambria County, Pennsylvania,133054,2017-07-01
Cameron County, Pennsylvania,4592,2017-07-01
Carbon County, Pennsylvania,63853,2017-07-01
Centre County, Pennsylvania,162660,2017-07-01
Lee County, South Carolina,17350,2017-07-01
Lexington County, South Carolina,290642,2017-07-01
McCormick County, South Carolina,9545,2017-07-01
Marion County, South Carolina,31293,2017-07-01
Marlboro County, South Carolina,26825,2017-07-01
Newberry County, South Carolina,38488,2017-07-01
DeKalb County, Tennessee,19852,2017-07-01
Dickson County, Tennessee,52853,2017-07-01
Dyer County, Tennessee,37463,2017-07-01
Fayette County, Tennessee,40036,2017-07-01
Fentress County, Tennessee,18136,2017-07-01
Franklin County, Tennessee,41652,2017-07-01
Brooks County, Texas,7235,2017-07-01
Brown County, Texas,38053,2017-07-01
Burleson County, Texas,18011,2017-07-01
Burnet County, Texas,46804,2017-07-01
Caldwell County, Texas,42338,2017-07-01
Calhoun County, Texas,21744,2017-07-01
Callahan County, Texas,13946,2017-07-01
Chester County, Pennsylvania,519293,2017-07-01
Clarion County, Pennsylvania,38458,2017-07-01
Clearfield County, Pennsylvania,79685,2017-07-01
Clinton County, Pennsylvania,38998,2017-07-01
Columbia County, Pennsylvania,65932,2017-07-01
Crawford County, Pennsylvania,86159,2017-07-01
Oconee County, South Carolina,77270,2017-07-01
Orangeburg County, South Carolina,87476,2017-07-01
Pickens County, South Carolina,123479,2017-07-01
Richland County, South Carolina,411592,2017-07-01
Saluda County, South Carolina,20452,2017-07-01
Gibson County, Tennessee,49111,2017-07-01
Giles County, Tennessee,29401,2017-07-01
Grainger County, Tennessee,23144,2017-07-01
Greene County, Tennessee,68808,2017-07-01
Grundy County, Tennessee,13361,2017-07-01
Hamblen County, Tennessee,64277,2017-07-01
Freestone County, Texas,19625,2017-07-01
Frio County, Texas,19600,2017-07-01
Gaines County, Texas,20638,2017-07-01
Galveston County, Texas,335036,2017-07-01
Garza County, Texas,6528,2017-07-01
Gillespie County, Texas,26646,2017-07-01
Glasscock County, Texas,1348,2017-07-01
Cumberland County, Pennsylvania,250066,2017-07-01
Dauphin County, Pennsylvania,275710,2017-07-01
Delaware County, Pennsylvania,564696,2017-07-01
Elk County, Pennsylvania,30197,2017-07-01
Erie County, Pennsylvania,274541,2017-07-01
Fayette County, Pennsylvania,131504,2017-07-01
Spartanburg County, South Carolina,306854,2017-07-01
Sumter County, South Carolina,106847,2017-07-01
Union County, South Carolina,27537,2017-07-01
Williamsburg County, South Carolina,31133,2017-07-01
York County, South Carolina,266439,2017-07-01
Aurora County, South Dakota,2738,2017-07-01
Hamilton County, Tennessee,361613,2017-07-01
Hancock County, Tennessee,6600,2017-07-01
Hardeman County, Tennessee,25447,2017-07-01
Hardin County, Tennessee,25846,2017-07-01
Hawkins County, Tennessee,56459,2017-07-01
Haywood County, Tennessee,17573,2017-07-01
Collin County, Texas,969603,2017-07-01
Collingsworth County, Texas,2987,2017-07-01
Colorado County, Texas,21232,2017-07-01
Comal County, Texas,141009,2017-07-01
Comanche County, Texas,13573,2017-07-01
Concho County, Texas,2717,2017-07-01
Cooke County, Texas,39895,2017-07-01
Forest County, Pennsylvania,7297,2017-07-01
Franklin County, Pennsylvania,154234,2017-07-01
Fulton County, Pennsylvania,14590,2017-07-01
Greene County, Pennsylvania,36770,2017-07-01
Huntingdon County, Pennsylvania,45491,2017-07-01
Indiana County, Pennsylvania,84953,2017-07-01
Beadle County, South Dakota,18157,2017-07-01
Bennett County, South Dakota,3454,2017-07-01
Bon Homme County, South Dakota,6984,2017-07-01
Brookings County, South Dakota,34255,2017-07-01
Brown County, South Dakota,39178,2017-07-01
Brule County, South Dakota,5312,2017-07-01
Henderson County, Tennessee,27751,2017-07-01
Henry County, Tennessee,32450,2017-07-01
Hickman County, Tennessee,24864,2017-07-01
Houston County, Tennessee,8213,2017-07-01
Humphreys County, Tennessee,18484,2017-07-01
Jackson County, Tennessee,11677,2017-07-01
DeWitt County, Texas,20226,2017-07-01
Dickens County, Texas,2209,2017-07-01
Dimmit County, Texas,10418,2017-07-01
Donley County, Texas,3311,2017-07-01
Duval County, Texas,11273,2017-07-01
Eastland County, Texas,18411,2017-07-01
Ector County, Texas,157087,2017-07-01
Jefferson County, Pennsylvania,43804,2017-07-01
Juniata County, Pennsylvania,24514,2017-07-01
Lackawanna County, Pennsylvania,210761,2017-07-01
Lancaster County, Pennsylvania,542903,2017-07-01
Lawrence County, Pennsylvania,87069,2017-07-01
Lebanon County, Pennsylvania,139754,2017-07-01
Buffalo County, South Dakota,1999,2017-07-01
Butte County, South Dakota,10107,2017-07-01
Campbell County, South Dakota,1379,2017-07-01
Charles Mix County, South Dakota,9428,2017-07-01
Clark County, South Dakota,3668,2017-07-01
Clay County, South Dakota,13990,2017-07-01
Jefferson County, Tennessee,53804,2017-07-01
Johnson County, Tennessee,17691,2017-07-01
Knox County, Tennessee,461860,2017-07-01
Lake County, Tennessee,7468,2017-07-01
Lauderdale County, Tennessee,25274,2017-07-01
Lawrence County, Tennessee,43396,2017-07-01
Cameron County, Texas,423725,2017-07-01
Camp County, Texas,12855,2017-07-01
Carson County, Texas,6032,2017-07-01
Cass County, Texas,30012,2017-07-01
Castro County, Texas,7843,2017-07-01
Chambers County, Texas,41441,2017-07-01
Lehigh County, Pennsylvania,366494,2017-07-01
Luzerne County, Pennsylvania,317343,2017-07-01
Lycoming County, Pennsylvania,113841,2017-07-01
McKean County, Pennsylvania,41330,2017-07-01
Mercer County, Pennsylvania,111750,2017-07-01
Codington County, South Dakota,28099,2017-07-01
Corson County, South Dakota,4203,2017-07-01
Custer County, South Dakota,8691,2017-07-01
Davison County, South Dakota,19704,2017-07-01
Day County, South Dakota,5521,2017-07-01
Deuel County, South Dakota,4281,2017-07-01
Lewis County, Tennessee,12035,2017-07-01
Lincoln County, Tennessee,33751,2017-07-01
Loudon County, Tennessee,52152,2017-07-01
McMinn County, Tennessee,52877,2017-07-01
McNairy County, Tennessee,26004,2017-07-01
Macon County, Tennessee,24079,2017-07-01
Coryell County, Texas,74913,2017-07-01
Cottle County, Texas,1387,2017-07-01
Crane County, Texas,4740,2017-07-01
Crockett County, Texas,3564,2017-07-01
Crosby County, Texas,5899,2017-07-01
Culberson County, Texas,2231,2017-07-01
Mifflin County, Pennsylvania,46388,2017-07-01
Monroe County, Pennsylvania,168046,2017-07-01
Montgomery County, Pennsylvania,826075,2017-07-01
Montour County, Pennsylvania,18272,2017-07-01
Northampton County, Pennsylvania,303405,2017-07-01
Northumberland County, Pennsylvania,92029,2017-07-01
Dewey County, South Dakota,5835,2017-07-01
Douglas County, South Dakota,2931,2017-07-01
Edmunds County, South Dakota,3919,2017-07-01
Fall River County, South Dakota,6687,2017-07-01
Faulk County, South Dakota,2329,2017-07-01
Grant County, South Dakota,7061,2017-07-01
Madison County, Tennessee,97643,2017-07-01
Marion County, Tennessee,28425,2017-07-01
Marshall County, Tennessee,32931,2017-07-01
Maury County, Tennessee,92163,2017-07-01
Meigs County, Tennessee,12068,2017-07-01
Monroe County, Tennessee,46240,2017-07-01
Edwards County, Texas,1953,2017-07-01
Ellis County, Texas,173620,2017-07-01
El Paso County, Texas,840410,2017-07-01
Erath County, Texas,41969,2017-07-01
Falls County, Texas,17437,2017-07-01
Fannin County, Texas,34446,2017-07-01
Perry County, Pennsylvania,46127,2017-07-01
Philadelphia County, Pennsylvania,1580863,2017-07-01
Pike County, Pennsylvania,55691,2017-07-01
Potter County, Pennsylvania,16802,2017-07-01
Schuylkill County, Pennsylvania,142569,2017-07-01
Snyder County, Pennsylvania,40801,2017-07-01
Gregory County, South Dakota,4226,2017-07-01
Haakon County, South Dakota,1943,2017-07-01
Hamlin County, South Dakota,5948,2017-07-01
Hand County, South Dakota,3277,2017-07-01
Hanson County, South Dakota,3423,2017-07-01
Harding County, South Dakota,1242,2017-07-01
Montgomery County, Tennessee,200182,2017-07-01
Moore County, Tennessee,6384,2017-07-01
Morgan County, Tennessee,21636,2017-07-01
Obion County, Tennessee,30385,2017-07-01
Overton County, Tennessee,22012,2017-07-01
Perry County, Tennessee,7975,2017-07-01
Pickett County, Tennessee,5073,2017-07-01
Cherokee County, Texas,52240,2017-07-01
Childress County, Texas,7067,2017-07-01
Clay County, Texas,10421,2017-07-01
Cochran County, Texas,2851,2017-07-01
Coke County, Texas,3306,2017-07-01
Coleman County, Texas,8430,2017-07-01
Somerset County, Pennsylvania,74501,2017-07-01
Sullivan County, Pennsylvania,6089,2017-07-01
Susquehanna County, Pennsylvania,40985,2017-07-01
Tioga County, Pennsylvania,40793,2017-07-01
Union County, Pennsylvania,44595,2017-07-01
Venango County, Pennsylvania,51762,2017-07-01
Hughes County, South Dakota,17666,2017-07-01
Hutchinson County, South Dakota,7358,2017-07-01
Hyde County, South Dakota,1318,2017-07-01
Jackson County, South Dakota,3289,2017-07-01
Jerauld County, South Dakota,2028,2017-07-01
Jones County, South Dakota,936,2017-07-01
Polk County, Tennessee,16757,2017-07-01
Putnam County, Tennessee,77674,2017-07-01
Rhea County, Tennessee,32691,2017-07-01
Roane County, Tennessee,53036,2017-07-01
Robertson County, Tennessee,70177,2017-07-01
Rutherford County, Tennessee,317157,2017-07-01
Dallam County, Texas,7208,2017-07-01
Dallas County, Texas,2618148,2017-07-01
Dawson County, Texas,12813,2017-07-01
Deaf Smith County, Texas,18836,2017-07-01
Delta County, Texas,5298,2017-07-01
Denton County, Texas,836210,2017-07-01
Warren County, Pennsylvania,39659,2017-07-01
Washington County, Pennsylvania,207298,2017-07-01
Wayne County, Pennsylvania,51205,2017-07-01
Westmoreland County, Pennsylvania,352627,2017-07-01
Wyoming County, Pennsylvania,27322,2017-07-01
York County, Pennsylvania,446078,2017-07-01
Kingsbury County, South Dakota,4952,2017-07-01
Lake County, South Dakota,12809,2017-07-01
Lawrence County, South Dakota,25429,2017-07-01
Lincoln County, South Dakota,56664,2017-07-01
Lyman County, South Dakota,3904,2017-07-01
McCook County, South Dakota,5499,2017-07-01
Scott County, Tennessee,21989,2017-07-01
Sequatchie County, Tennessee,14736,2017-07-01
Sevier County, Tennessee,97638,2017-07-01
Shelby County, Tennessee,936961,2017-07-01
Smith County, Tennessee,19636,2017-07-01
Stewart County, Tennessee,13355,2017-07-01
Fayette County, Texas,25272,2017-07-01
Fisher County, Texas,3880,2017-07-01
Floyd County, Texas,5855,2017-07-01
Foard County, Texas,1222,2017-07-01
Fort Bend County, Texas,764828,2017-07-01
Franklin County, Texas,10767,2017-07-01
Bristol County, Rhode Island,48912,2017-07-01
Kent County, Rhode Island,163760,2017-07-01
Newport County, Rhode Island,83460,2017-07-01
Providence County, Rhode Island,637357,2017-07-01
Washington County, Rhode Island,126150,2017-07-01
Abbeville County, South Carolina,24722,2017-07-01
McPherson County, South Dakota,2426,2017-07-01
Marshall County, South Dakota,4804,2017-07-01
Meade County, South Dakota,28018,2017-07-01
Mellette County, South Dakota,2088,2017-07-01
Miner County, South Dakota,2228,2017-07-01
Minnehaha County, South Dakota,188616,2017-07-01
Sullivan County, Tennessee,157158,2017-07-01
Sumner County, Tennessee,183545,2017-07-01
Tipton County, Tennessee,61366,2017-07-01
Trousdale County, Tennessee,10083,2017-07-01
Unicoi County, Tennessee,17759,2017-07-01
Union County, Tennessee,19442,2017-07-01
Hood River County, Oregon,23377,2017-07-01
Jackson County, Oregon,217479,2017-07-01
Jefferson County, Oregon,23758,2017-07-01
Josephine County, Oregon,86352,2017-07-01
Klamath County, Oregon,66935,2017-07-01
Lake County, Oregon,7863,2017-07-01
Aiken County, South Carolina,168179,2017-07-01
Allendale County, South Carolina,9002,2017-07-01
Anderson County, South Carolina,198759,2017-07-01
Bamberg County, South Carolina,14381,2017-07-01
Barnwell County, South Carolina,21345,2017-07-01
Beaufort County, South Carolina,186844,2017-07-01
Moody County, South Dakota,6579,2017-07-01
Oglala Lakota County, South Dakota,14354,2017-07-01
Pennington County, South Dakota,110141,2017-07-01
Perkins County, South Dakota,2974,2017-07-01
Potter County, South Dakota,2231,2017-07-01
Roberts County, South Dakota,10278,2017-07-01
Van Buren County, Tennessee,5742,2017-07-01
Warren County, Tennessee,40651,2017-07-01
Washington County, Tennessee,127806,2017-07-01
Wayne County, Tennessee,16583,2017-07-01
Weakley County, Tennessee,33337,2017-07-01
White County, Tennessee,26753,2017-07-01
Lane County, Oregon,374748,2017-07-01
Lincoln County, Oregon,48920,2017-07-01
Linn County, Oregon,125047,2017-07-01
Malheur County, Oregon,30480,2017-07-01
Marion County, Oregon,341286,2017-07-01
Morrow County, Oregon,11166,2017-07-01
Berkeley County, South Carolina,217937,2017-07-01
Calhoun County, South Carolina,14704,2017-07-01
Charleston County, South Carolina,401438,2017-07-01
Cherokee County, South Carolina,57105,2017-07-01
Chester County, South Carolina,32301,2017-07-01
Sanborn County, South Dakota,2450,2017-07-01
Spink County, South Dakota,6410,2017-07-01
Stanley County, South Dakota,3011,2017-07-01
Sully County, South Dakota,1407,2017-07-01
Todd County, South Dakota,10065,2017-07-01
Tripp County, South Dakota,5460,2017-07-01
Patillas Municipio, Puerto Rico Commonwealth,17004,2017-07-01
Peñuelas Municipio, Puerto Rico Commonwealth,20447,2017-07-01
Ponce Municipio, Puerto Rico Commonwealth,140859,2017-07-01
Quebradillas Municipio, Puerto Rico Commonwealth,23734,2017-07-01
Rincón Municipio, Puerto Rico Commonwealth,14128,2017-07-01
Hardy County, West Virginia,13717,2017-07-01
Harrison County, West Virginia,67811,2017-07-01
Jackson County, West Virginia,28976,2017-07-01
Jefferson County, West Virginia,56338,2017-07-01
Kanawha County, West Virginia,183293,2017-07-01
Lewis County, West Virginia,16226,2017-07-01
Sawyer County, Wisconsin,16418,2017-07-01
Shawano County, Wisconsin,40935,2017-07-01
Sheboygan County, Wisconsin,115344,2017-07-01
Taylor County, Wisconsin,20321,2017-07-01
Trempealeau County, Wisconsin,29472,2017-07-01
Vernon County, Wisconsin,30759,2017-07-01
Río Grande Municipio, Puerto Rico Commonwealth,50128,2017-07-01
Sabana Grande Municipio, Puerto Rico Commonwealth,22690,2017-07-01
Salinas Municipio, Puerto Rico Commonwealth,28216,2017-07-01
San Germán Municipio, Puerto Rico Commonwealth,31654,2017-07-01
San Juan Municipio, Puerto Rico Commonwealth,337288,2017-07-01
San Lorenzo Municipio, Puerto Rico Commonwealth,37379,2017-07-01
Lincoln County, West Virginia,20825,2017-07-01
Logan County, West Virginia,32925,2017-07-01
McDowell County, West Virginia,18456,2017-07-01
Marion County, West Virginia,56337,2017-07-01
Marshall County, West Virginia,31190,2017-07-01
Mason County, West Virginia,26801,2017-07-01
Vilas County, Wisconsin,21683,2017-07-01
Walworth County, Wisconsin,103082,2017-07-01
Washburn County, Wisconsin,15758,2017-07-01
Washington County, Wisconsin,135101,2017-07-01
Waukesha County, Wisconsin,400621,2017-07-01
Waupaca County, Wisconsin,51225,2017-07-01
San Sebastián Municipio, Puerto Rico Commonwealth,37306,2017-07-01
Santa Isabel Municipio, Puerto Rico Commonwealth,21863,2017-07-01
Toa Alta Municipio, Puerto Rico Commonwealth,73217,2017-07-01
Toa Baja Municipio, Puerto Rico Commonwealth,78092,2017-07-01
Trujillo Alto Municipio, Puerto Rico Commonwealth,66675,2017-07-01
Mercer County, West Virginia,59753,2017-07-01
Mineral County, West Virginia,27222,2017-07-01
Mingo County, West Virginia,24127,2017-07-01
Monongalia County, West Virginia,105030,2017-07-01
Monroe County, West Virginia,13402,2017-07-01
Morgan County, West Virginia,17686,2017-07-01
Waushara County, Wisconsin,24369,2017-07-01
Winnebago County, Wisconsin,170414,2017-07-01
Wood County, Wisconsin,73126,2017-07-01
Albany County, Wyoming,38332,2017-07-01
Big Horn County, Wyoming,11906,2017-07-01
Campbell County, Wyoming,46242,2017-07-01
Utuado Municipio, Puerto Rico Commonwealth,28791,2017-07-01
Vega Alta Municipio, Puerto Rico Commonwealth,37566,2017-07-01
Vega Baja Municipio, Puerto Rico Commonwealth,52436,2017-07-01
Vieques Municipio, Puerto Rico Commonwealth,8669,2017-07-01
Villalba Municipio, Puerto Rico Commonwealth,22528,2017-07-01
Yabucoa Municipio, Puerto Rico Commonwealth,33629,2017-07-01
Nicholas County, West Virginia,25043,2017-07-01
Ohio County, West Virginia,42035,2017-07-01
Pendleton County, West Virginia,6996,2017-07-01
Pleasants County, West Virginia,7512,2017-07-01
Pocahontas County, West Virginia,8456,2017-07-01
Preston County, West Virginia,33679,2017-07-01
Carbon County, Wyoming,15303,2017-07-01
Converse County, Wyoming,13809,2017-07-01
Crook County, Wyoming,7410,2017-07-01
Fremont County, Wyoming,39803,2017-07-01
Goshen County, Wyoming,13378,2017-07-01
Hot Springs County, Wyoming,4696,2017-07-01
Yauco Municipio, Puerto Rico Commonwealth,35635,2017-07-01
Putnam County, West Virginia,56792,2017-07-01
Raleigh County, West Virginia,75022,2017-07-01
Randolph County, West Virginia,28785,2017-07-01
Ritchie County, West Virginia,9774,2017-07-01
Roane County, West Virginia,14043,2017-07-01
Summers County, West Virginia,12993,2017-07-01
Johnson County, Wyoming,8476,2017-07-01
Laramie County, Wyoming,98327,2017-07-01
Lincoln County, Wyoming,19265,2017-07-01
Natrona County, Wyoming,79547,2017-07-01
Niobrara County, Wyoming,2397,2017-07-01
Park County, Wyoming,29568,2017-07-01
Taylor County, West Virginia,16930,2017-07-01
Tucker County, West Virginia,6915,2017-07-01
Tyler County, West Virginia,8795,2017-07-01
Upshur County, West Virginia,24465,2017-07-01
Wayne County, West Virginia,40153,2017-07-01
Webster County, West Virginia,8372,2017-07-01
Platte County, Wyoming,8562,2017-07-01
Sheridan County, Wyoming,30210,2017-07-01
Sublette County, Wyoming,9799,2017-07-01
Sweetwater County, Wyoming,43534,2017-07-01
Teton County, Wyoming,23265,2017-07-01
Uinta County, Wyoming,20495,2017-07-01
Wetzel County, West Virginia,15437,2017-07-01
Wirt County, West Virginia,5794,2017-07-01
Wood County, West Virginia,85104,2017-07-01
Wyoming County, West Virginia,21210,2017-07-01
Adams County, Wisconsin,19973,2017-07-01
Ashland County, Wisconsin,15500,2017-07-01
Washakie County, Wyoming,8064,2017-07-01
Weston County, Wyoming,6927,2017-07-01
Adjuntas Municipio, Puerto Rico Commonwealth,17971,2017-07-01
Aguada Municipio, Puerto Rico Commonwealth,38118,2017-07-01
Aguadilla Municipio, Puerto Rico Commonwealth,53164,2017-07-01
Aguas Buenas Municipio, Puerto Rico Commonwealth,25850,2017-07-01
Barron County, Wisconsin,45251,2017-07-01
Bayfield County, Wisconsin,15008,2017-07-01
Brown County, Wisconsin,262052,2017-07-01
Buffalo County, Wisconsin,13167,2017-07-01
Burnett County, Wisconsin,15352,2017-07-01
Calumet County, Wisconsin,50067,2017-07-01
Aibonito Municipio, Puerto Rico Commonwealth,23108,2017-07-01
Añasco Municipio, Puerto Rico Commonwealth,27059,2017-07-01
Arecibo Municipio, Puerto Rico Commonwealth,86066,2017-07-01
Arroyo Municipio, Puerto Rico Commonwealth,17881,2017-07-01
Barceloneta Municipio, Puerto Rico Commonwealth,24240,2017-07-01
Barranquitas Municipio, Puerto Rico Commonwealth,28511,2017-07-01
Chippewa County, Wisconsin,63813,2017-07-01
Clark County, Wisconsin,34679,2017-07-01
Columbia County, Wisconsin,57248,2017-07-01
Crawford County, Wisconsin,16214,2017-07-01
Dane County, Wisconsin,536416,2017-07-01
Dodge County, Wisconsin,87786,2017-07-01
Bayamón Municipio, Puerto Rico Commonwealth,179565,2017-07-01
Cabo Rojo Municipio, Puerto Rico Commonwealth,48824,2017-07-01
Caguas Municipio, Puerto Rico Commonwealth,129604,2017-07-01
Camuy Municipio, Puerto Rico Commonwealth,31732,2017-07-01
Canóvanas Municipio, Puerto Rico Commonwealth,45823,2017-07-01
Door County, Wisconsin,27483,2017-07-01
Douglas County, Wisconsin,43284,2017-07-01
Dunn County, Wisconsin,44693,2017-07-01
Eau Claire County, Wisconsin,103671,2017-07-01
Florence County, Wisconsin,4371,2017-07-01
Fond du Lac County, Wisconsin,102548,2017-07-01
Carolina Municipio, Puerto Rico Commonwealth,154489,2017-07-01
Cataño Municipio, Puerto Rico Commonwealth,24374,2017-07-01
Cayey Municipio, Puerto Rico Commonwealth,44027,2017-07-01
Ceiba Municipio, Puerto Rico Commonwealth,11602,2017-07-01
Ciales Municipio, Puerto Rico Commonwealth,16627,2017-07-01
Cidra Municipio, Puerto Rico Commonwealth,39813,2017-07-01
Forest County, Wisconsin,8970,2017-07-01
Grant County, Wisconsin,51999,2017-07-01
Green County, Wisconsin,36851,2017-07-01
Green Lake County, Wisconsin,18760,2017-07-01
Iowa County, Wisconsin,23715,2017-07-01
Iron County, Wisconsin,5671,2017-07-01
Coamo Municipio, Puerto Rico Commonwealth,39071,2017-07-01
Comerío Municipio, Puerto Rico Commonwealth,19343,2017-07-01
Corozal Municipio, Puerto Rico Commonwealth,33694,2017-07-01
Culebra Municipio, Puerto Rico Commonwealth,1769,2017-07-01
Dorado Municipio, Puerto Rico Commonwealth,37026,2017-07-01
Fajardo Municipio, Puerto Rico Commonwealth,31324,2017-07-01
Jackson County, Wisconsin,20529,2017-07-01
Jefferson County, Wisconsin,84832,2017-07-01
Juneau County, Wisconsin,26576,2017-07-01
Kenosha County, Wisconsin,168521,2017-07-01
Kewaunee County, Wisconsin,20445,2017-07-01
La Crosse County, Wisconsin,118274,2017-07-01
Florida Municipio, Puerto Rico Commonwealth,11775,2017-07-01
Guánica Municipio, Puerto Rico Commonwealth,16363,2017-07-01
Guayama Municipio, Puerto Rico Commonwealth,41281,2017-07-01
Guayanilla Municipio, Puerto Rico Commonwealth,18611,2017-07-01
Guaynabo Municipio, Puerto Rico Commonwealth,87328,2017-07-01
Lafayette County, Wisconsin,16741,2017-07-01
Langlade County, Wisconsin,19160,2017-07-01
Lincoln County, Wisconsin,27838,2017-07-01
Manitowoc County, Wisconsin,79175,2017-07-01
Marathon County, Wisconsin,135732,2017-07-01
Marinette County, Wisconsin,40310,2017-07-01
Gurabo Municipio, Puerto Rico Commonwealth,47109,2017-07-01
Hatillo Municipio, Puerto Rico Commonwealth,40111,2017-07-01
Hormigueros Municipio, Puerto Rico Commonwealth,16032,2017-07-01
Humacao Municipio, Puerto Rico Commonwealth,52771,2017-07-01
Isabela Municipio, Puerto Rico Commonwealth,41949,2017-07-01
Jayuya Municipio, Puerto Rico Commonwealth,14625,2017-07-01
Marquette County, Wisconsin,15308,2017-07-01
Menominee County, Wisconsin,4615,2017-07-01
Milwaukee County, Wisconsin,952085,2017-07-01
Monroe County, Wisconsin,45625,2017-07-01
Oconto County, Wisconsin,37553,2017-07-01
Oneida County, Wisconsin,35254,2017-07-01
Juana Díaz Municipio, Puerto Rico Commonwealth,46400,2017-07-01
Juncos Municipio, Puerto Rico Commonwealth,39101,2017-07-01
Lajas Municipio, Puerto Rico Commonwealth,22929,2017-07-01
Lares Municipio, Puerto Rico Commonwealth,25772,2017-07-01
Las Marías Municipio, Puerto Rico Commonwealth,8402,2017-07-01
Las Piedras Municipio, Puerto Rico Commonwealth,37659,2017-07-01
Braxton County, West Virginia,14237,2017-07-01
Brooke County, West Virginia,22443,2017-07-01
Cabell County, West Virginia,94958,2017-07-01
Calhoun County, West Virginia,7307,2017-07-01
Clay County, West Virginia,8764,2017-07-01
Doddridge County, West Virginia,8560,2017-07-01
Outagamie County, Wisconsin,186059,2017-07-01
Ozaukee County, Wisconsin,88429,2017-07-01
Pepin County, Wisconsin,7254,2017-07-01
Pierce County, Wisconsin,41901,2017-07-01
Polk County, Wisconsin,43450,2017-07-01
Portage County, Wisconsin,70474,2017-07-01
Loíza Municipio, Puerto Rico Commonwealth,25926,2017-07-01
Luquillo Municipio, Puerto Rico Commonwealth,18311,2017-07-01
Manatí Municipio, Puerto Rico Commonwealth,39103,2017-07-01
Maricao Municipio, Puerto Rico Commonwealth,5665,2017-07-01
Maunabo Municipio, Puerto Rico Commonwealth,10808,2017-07-01
Fayette County, West Virginia,43521,2017-07-01
Gilmer County, West Virginia,8005,2017-07-01
Grant County, West Virginia,11670,2017-07-01
Greenbrier County, West Virginia,35287,2017-07-01
Hampshire County, West Virginia,23471,2017-07-01
Hancock County, West Virginia,29448,2017-07-01
Price County, Wisconsin,13442,2017-07-01
Racine County, Wisconsin,196071,2017-07-01
Richland County, Wisconsin,17516,2017-07-01
Rock County, Wisconsin,162309,2017-07-01
Rusk County, Wisconsin,14151,2017-07-01
St. Croix County, Wisconsin,88703,2017-07-01
Sauk County, Wisconsin,63981,2017-07-01
